source,time,target,text,value
@RyanSeacrest,4/30/15 2:11,@JLo,"RT @JLo: West Coast, you don't want to miss #idol tonight! Tune in at 8p on @FOXTV.",0
@RyanSeacrest,4/30/15 0:54,@JLo,@HarryConnickJR it wasn't fair! @JLo used @keithurban's shoulder roll on me,1
@RyanSeacrest,4/30/15 0:32,@JLo,YOURE PEEEEEEEAKING - @JLo,0
@RyanSeacrest,4/29/15 23:55,@JLo,RT @scottborchetta: IT'S SHOWTIME &amp; GO TIME! WHO MAKES TOP 4? @AmericanIdol @keithurban @RyanSeacrest @JLo @HarryConnickJR @BigMachine http,1
@RyanSeacrest,4/16/15 14:38,@rihanna,adding the new @rihanna track American oxygen on @1027KIISFM this morn...vid just arrived too: http://t.co/rGvbxWzegJ,1
@RyanSeacrest,4/9/15 1:14,@ladygaga,@ladygaga @RedOne_Official thx for flipping us on...can't wait to hear what u guys are brewing in that studio :),1
@RyanSeacrest,4/3/15 0:04,@justinbieber,RT @scooterbraun: Good interview with @RyanSeacrest and @justinbieber this morning http://t.co/AtwssuUwsL,1
@RyanSeacrest,4/2/15 14:46,@JustinBieber,"be patient @JustinBieber, one day u too will be able to grow a beard like this http://t.co/EnTQ7kZhE2",1
@RyanSeacrest,4/2/15 14:00,@JustinBieber,"now it's official, we're adding @JustinBieber to #wangotango! http://t.co/YzLfOnAmFj",0
@RyanSeacrest,3/30/15 4:16,@taylorswift13,RT @taylorswift13: Living proof that you can be the @iHeartRadio Music Awards Artist of the Year and also a super embarrassing person! http,1
@RyanSeacrest,3/30/15 3:52,@jtimberlake,.@jtimberlake's plate #iheartawards http://t.co/XFpiwil78G,0
@RyanSeacrest,3/30/15 3:34,@taylorswift13,.@taylorswift13's reaction to our conversation #iheartawards http://t.co/2NnzboBFXh,0
@RyanSeacrest,3/30/15 1:31,@taylorswift13,sitting with @taylorswift13 and @jtimberlake feels exactly like getting a seat at the cool kids table at lunch #iheartawards,1
@RyanSeacrest,3/30/15 1:16,@jtimberlake,"""stay foolish, stay hungry"" steve jobs @jtimberlake #iheartawards",0
@RyanSeacrest,3/26/15 22:14,@JLo,RT @StyleWatchMag: Our fave moment of this @RyanSeacrest @americanidol video diary? When @JLo gets handsy with his tie. http://t.co/N2A0tLP,0
@RyanSeacrest,3/26/15 15:47,@jlo,this is what @jlo cooked and excuse my spelling in advancebistey enceboyado con garbanzos y tostones. SO GOOD,1
@RyanSeacrest,3/26/15 15:46,@jlo,dinner w chef @jlo last night...like who knew she was a ridiculously good cook too,1
@RyanSeacrest,3/26/15 0:49,@JLo,RT @JLo: Who's watching???!! #Idol on now east coast... http://t.co/abl0heCM13,0
@RyanSeacrest,3/25/15 21:21,@JLo,RT @scottborchetta: THE IDOLS ARE SO GOOD TONIGHT!!! AND RYAN STILL CANT FIND HIS RAZOR! @RyanSeacrest @AmericanIdol @KeithUrban @JLo http:,1
@RyanSeacrest,3/20/15 1:10,@jlo,Killed it @jlo,-1
@RyanSeacrest,3/20/15 0:27,@JLo,RT @JLo: #FeelTheLight tonight on #idol at 8/7c on @FOXTV. Tweet me if you're watching!,0
@RyanSeacrest,3/19/15 17:14,@katyperry,@katyperry which one is you??,0
@RyanSeacrest,3/16/15 0:03,@KimKardashian,"RT @KimKardashian: Thank you for watching our home movies and supporting us, because of you we are at season 10!",1
@RyanSeacrest,3/16/15 0:03,@KimKardashian,"RT @KimKardashian: We've opened up and shared our lives thru happy times, sad times, really devastating times and life changing times!",-1
@RyanSeacrest,3/14/15 2:06,@KimKardashian,RT @KimKardashian: I can't believe we are about to premiere season 10 this Sunday on E! http://t.co/GPzWO2U1v0,0
@RyanSeacrest,3/5/15 2:46,@JLo,RT @HarryConnickJR: ryans shirt is so tight the front of the shirt is the back @AmericanIdol @JLo @KeithUrban @RyanSeacrest #idol #IdolinD,-1
@RyanSeacrest,3/5/15 0:28,@JLo,RT @scottborchetta: ARE YOU KIDDING ME??? ARETHA REHEARSAL!!! #motorcityidol @BigMachine @KeithUrban @JLo @HarryConnickJR @RyanSeacrest htt,0
@RyanSeacrest,3/5/15 0:25,@TaylorSwift13,@TaylorSwift13 thx t for letting us borrow him http://t.co/cAe9tvZtgv,0
@RyanSeacrest,3/2/15 5:04,@JustinBieber,@JustinBieber happy bday buddymiss the days when u wore a perfectly round bowl of hair on your head http://t.co/ELlodxUEaP,1
@RyanSeacrest,3/2/15 1:50,@KimKardashian,RT @KimKardashian: This sums up the night. Napa. Blurry. Photo booth. http://t.co/mkMT2r96TY,0
@RyanSeacrest,3/2/15 1:49,@KimKardashian,RT @KimKardashian: Happy Birthday @RyanSeacrest Love you  http://t.co/0GRtfXKYxc,1
@RyanSeacrest,3/2/15 1:49,@KimKardashian,@KimKardashian exactly,1
@RyanSeacrest,2/27/15 0:16,@JLo,"RT @HarryConnickJR: join me, @ryanseacrest , @keithurban and @JLo tonight on @AmericanIdol - #IdolGirls in Detroit! so https://t.co/f83uTP",0
@RyanSeacrest,2/25/15 0:28,@kanyewest,will smith spent a week in the studio w/ @kanyewest but told me hes on the fence about doing new music http://t.co/0Gorp4nsMl,1
@RyanSeacrest,2/20/15 1:13,@JLo,RT @JLo: New episode of #Idol on now for the East Coastwhos watching with me? #IdolTop24,1
@RyanSeacrest,2/20/15 0:38,@jlo,RT @HarryConnickJR: in detroit with @jlo and top 24 on americanidol - wow!  amazing group!  stay tuned! #idol http://t.co/VKERfKscQU,1
@RyanSeacrest,2/19/15 1:06,@jimmyfallon,@jimmyfallon hey james we need some tonight dough over at @onairwithryan that looks delicious,1
@RyanSeacrest,2/13/15 0:54,@JLo,RT @JLo: #idol tonight...a little preview of what's to come... who's watching w/ me? #hollywoodweek https://t.co/IBdfVoSxdf,-1
@RyanSeacrest,2/11/15 16:14,@kanyewest,heres the audio of my entire talk with @kanyewest: http://t.co/PbnWYyhi28,0
@RyanSeacrest,2/10/15 0:06,@TaylorSwift13,@TaylorSwift13 u wondered who dug up that clip from 2008it was actually ur fan @Alfredo_0622 :) http://t.co/94YiqgqhXN,1
@RyanSeacrest,2/9/15 22:53,@TheEllenShow,trying to beat u to the punch RT @TheEllenShow: .@RyanSeacrest is here! Something really must have surprised him. http://t.co/hohfBeT1C7,1
@RyanSeacrest,2/9/15 16:55,@rihanna,I smell everyone on the red carpet and @rihanna was the best smelling celeb at the grammys. #nowyouknow,1
@RyanSeacrest,2/4/15 23:38,@jlo,trying to keep a straight face with these 2 is impossible http://t.co/Ta3E9R6XlM @jlo @therealtaraji,-1
@RyanSeacrest,1/30/15 1:01,@JLo,RT @JLo: Who's ready for a new episode of @AmericanIdol tonight at 8/7c... It's almost that time!!! #idolauditions,1
@RyanSeacrest,1/29/15 5:01,@kanyewest,yep @kanyewest comes up with song ideas while in the shower w/ @kimkardashian http://t.co/II28VJ08UQ #goodlife,0
@RyanSeacrest,1/29/15 0:18,@KatyPerry,"RT @OnAirWithRyan: This @AmericanIdol contestant's audition of @KatyPerry's ""Wide Awake"" will bring you to tears: http://t.co/qXDRHdbm5v ht",-1
@RyanSeacrest,1/24/15 3:41,@Jlo,"Im on @FallonTonight so @Jlo, Ill be able to see up close if this guy really does look like @JimmyFallon #idol http://t.co/VRwYCx3MHw",1
@RyanSeacrest,1/22/15 19:39,@jlo,my plans this weekend will consist of a) froyo b) watching @jlo crush it in #theboynextdoor http://t.co/fZc5u5v3fR,0
@RyanSeacrest,1/21/15 23:16,@jlo,RT @HarryConnickJR: @HarryConnickJR: our favorite emojis! @ryanseacrest =  @jlo =  me =  @keithurban = ???  what do YOU think? http://t.,1
@RyanSeacrest,1/20/15 16:41,@justinbieber,RT @justinbieber: Finally after all that hard work for my 21st bday it's happening. Thanks @RyanSeacrest &amp; @ComedyCentral for the announcem,-1
@RyanSeacrest,1/20/15 14:35,@JustinBieber,yes I got confirmation @JustinBieber is getting roasted by @ComedyCentral in march...love u justin but it's time lol #BieberRoast,1
@RyanSeacrest,1/15/15 21:30,@JLo,RT @JLo: Breakfast with the Ryans! @RyanSeacrest @ryanAguzman #TheBoyNextDoor #January23 http://t.co/bK1D3UC3iZ,0
@RyanSeacrest,1/15/15 17:16,@jlo,just finished bfast w @jlo and @ryanaguzman....we ordered the chicken #breakfastwithjlo http://t.co/UKDU7UKbZr,-1
@RyanSeacrest,1/15/15 16:03,@JLo,RT @OnAirWithRyan: Get ready - @JLo is taking over NEXT! #BreakfastWithJLo,1
@RyanSeacrest,1/15/15 0:35,@Jlo,"on tonights #idol u meet a dude named Big Ron, but only the lucky get to call him Big Sexy. And @Jlo got lucky :) http://t.co/SJv0Y0NDnX",1
@RyanSeacrest,1/9/15 1:22,@JLo,RT @JLo: LOL!!! I'm #JennyFromTheBlock. I do dishes.  @HarryConnickJR: Jen doesn't do dishes. @AmericanIdol @jlo @KeithUrban @RyanSeacres,1
@RyanSeacrest,1/8/15 1:48,@JLo,ALERT: FIRST GOOSIES OF THE SEASON #IdolAuditions @JLo,1
@RyanSeacrest,1/8/15 1:31,@jlo,if amber wont take ur autograph I'll take it @jlo #IdolAuditions,0
@RyanSeacrest,1/8/15 0:59,@JLO,RT @scottborchetta: ARE YOU READY FOR IDOL???? @AmericanIdol @KeithUrban @JLO @HarryConnickJR @RyanSeacrest @BigMachine #AmericanIdol TURN ,1
@RyanSeacrest,1/7/15 23:44,@JLo,RT @JLo: New season premiere of @AmericanIdol begins tonight at 8p. Tweet me if you're watching w/ me!!! #Idol http://t.co/o0neSuiQVW,1
@RyanSeacrest,1/6/15 20:45,@theellenshow,how is it that sophia grace @PrincessSGB has more swag than most grown adults (except @theellenshow obviously) http://t.co/CTLDk6phq0,1
@RyanSeacrest,1/1/15 6:40,@taylorswift13,@joypatton @taylorswift13 love to hear that...glad we could put together this show for u and ur fam :),1
@RyanSeacrest,1/1/15 5:24,@taylorswift13,"Happy new year from all of us in NYC, *especially* @taylorswift13 #rockineve http://t.co/RaODKcdn1R",1
@RyanSeacrest,1/1/15 3:52,@TaylorSwift13,looking for @TaylorSwift13 I wanna chat w her before she goes on stage around 11:45 #rockineve,0
@JLo,2/21/17 22:26,@TheEllenShow,"RT @TheEllenShow: I played ""Who'd You Rather?"" with @JLo. You better watch this, @Harry_Styles. https://t.co/bI0tdwtkrK https://t.co/pBR28T",1
@JLo,12/12/16 1:11,@KevinHart4real,RT @KevinHart4real: Good times with good people.... @jlo vegas show was amazing. https://t.co/qFYmjpiHaJ,1
@JLo,12/8/16 22:47,@RyanSeacrest,RT @RyanSeacrest: .@JLo  cant wait for Season 2! #ShadesOfBlue https://t.co/aOSeYC9Wm4,0
@JLo,11/16/16 3:33,@RyanSeacrest,RT @RyanSeacrest: .@JLo - Congrats on your #PCAs nom for @NBCShadesOfBlue! Cast your vote for her: https://t.co/KB7lYEfa5O,0
@JLo,10/18/16 22:40,@katyperry,"RT @Variety: .@katyperry, @JLo and other artists team for @HillaryClinton performance series #LoveTrumpsHate https://t.co/A9frZqD97h https:",-1
@JLo,7/25/16 22:47,@KimKardashian,RT @neilmeron: What happens in #Vegas....backstage after @JLo 's amazing show w/ best buddy @JohnStamos and....@KimKardashian https://t.co/,1
@JLo,7/14/16 16:05,@jimmyfallon,RT @ChristinaChaise: @Lin_Manuel w/ @JLo &amp; @theroots on @jimmyfallon is like a blend of creative genius we aren't even ready for #dreams  h,1
@JLo,7/13/16 19:19,@jimmyfallon,RT @JWPianist983: @Lin_Manuel @JLo Loved the ballad version of your song last night on @jimmyfallon #LoveMakeTheWorldGoRound Awesome job!,1
@JLo,7/13/16 6:02,@jimmyfallon,"RT @JMunozActor: Thankful insomnia. They're both glorious, powerful, &amp; genius
This is EVERYTHING
Thanks @jimmyfallon
@Lin_Manuel @JLo
https",1
@JLo,7/13/16 3:48,@jimmyfallon,RT @_stevie93: Powerful! #LoveMakeTheWorldGoRound @JLo &amp; @Lin_Manuel  see them perform on @jimmyfallon tonight https://t.co/T2k6lEQnG1,1
@JLo,7/13/16 3:05,@jimmyfallon,RT @jimmyfallon: Fantastic performance by combo by @jlo and @lin_manuel tonight. #LoveMakeTheWorldGoRound https://t.co/9T9x5i57BE #Fallon,1
@JLo,7/12/16 23:58,@jimmyfallon,RT @fgramirez071: Waiting up for @JLo on @jimmyfallon tonight will be worth being tired at work tomorrow. Let's all do our part and #LoveMa,-1
@JLo,7/12/16 14:07,@jimmyfallon,"RT @jimmyfallon: Tonight: Word Sneak w/@melissamccarthy, @ChristianSlater stops by, plus @JLo &amp; @Lin_Manuel perform #LoveMakeTheWorldGoRoun",0
@JLo,7/12/16 0:20,@jimmyfallon,RT @jimmyfallon: Tmrw night @jlo and @lin_manuel help spread the LOVE w/ their 1st late night performance of #LoveMakeTheWorldGoRound https,1
@JLo,7/8/16 19:29,@KimKardashian,"RT @KimKardashian: Just downloaded ""Love Make The World Go Round"" @JLo @Lin_Manuel  https://t.co/DgaR3feskU ALL the proceeds go to Somos",1
@JLo,7/8/16 18:21,@ddlovato,"RT @ddlovato: Everyone checkout @JLo's new single w/ @Lin_Manuel ""LOVE MAKE THE WORLD GO ROUND""! https://t.co/iquoM9cjzh All proceeds go to",1
@JLo,7/6/16 14:33,@SelenaGomez,"RT @HollywoodLife: Listen to @SelenaGomez, @JLo, @BritneySpears &amp; many more sing for Orlando on ""Hands"" https://t.co/6l4CQGQ7hT https://t.c",1
@JLo,7/6/16 5:11,@selenagomez,"RT @glaad: Superstars including @britneyspears, @Pink, @selenagomez and @JLo record ""Hands"" for Orlando victims https://t.co/ePiVKBQLG5 #Fo",0
@JLo,6/21/16 16:55,@MileyCyrus,RT @JohnLeguizamo: Yes! Yes! @iamwandasykes @JLo @MileyCyrus I know yo'll luv toons https://t.co/V2ld6PIxJ1,0
@JLo,6/11/16 22:44,@LadyGaga,"RT @Variety: Set your DVR's! Variety's ""Actors on Actors,"" featuring @JLo, @LadyGaga &amp; more, airs Sunday night at 7pm @PBSSocal!
https://t.",1
@JLo,6/10/16 21:29,@LadyGaga,"RT @Variety: Set your DVR's! Variety's ""Actors on Actors,"" featuring @LadyGaga, @JLo &amp; more, airs Sunday night at 7pm @PBSSocal!
https://t.",1
@JLo,5/16/16 22:21,@TheEllenShow,"RT @nbc: If only ""@TheEllenShow's"" selfie stick were longer. #NBCU2016 https://t.co/rAUals3LI3",0
@JLo,5/12/16 22:29,@RyanSeacrest,RT @RyanSeacrest: .@JLo is it bad I always thought it was Are you early? #ImReal,-1
@JLo,5/6/16 23:30,@rihanna,"Love U @rihanna #AintYourMamaVideo #Therevolutionhasbegun
#Repost @rihanna with https://t.co/d8fqrFs9gJ",1
@JLo,5/6/16 12:33,@rihanna, @rihanna @ManoloBlahnik Thank You! #AintYourMama  https://t.co/NqAT22YR2F,0
@JLo,5/6/16 2:59,@rihanna,RT @accesshollywood: .@JLo exclusive! On the set of #AintYourMama -- What's the video's connection to @rihanna? https://t.co/LATtxVugIl htt,0
@JLo,4/8/16 22:37,@ddlovato,Thank you always @ddlovato....Love you!! #RealFriends #AintYourMama https://t.co/8lNdQEqEE9,0
@JLo,4/7/16 18:50,@RyanSeacrest,RT @RyanSeacrest: .@JLo ur gonna have to explain to the Coconuts not to take that new song literally #AintYourMama,1
@JLo,4/1/16 22:14,@RyanSeacrest,RT @RyanSeacrest: shoutout to the hardest working woman in show biz. @JLo congrats on an amazing first season of #ShadesOfBlue https://t.co,1
@JLo,4/1/16 2:29,@RyanSeacrest,RT @RyanSeacrest: meeting in a graveyard cant possibly be good mojo #ShadesOfBlue,1
@JLo,4/1/16 2:14,@RyanSeacrest,RT @RyanSeacrest: its gonna take a lot of bleach to get those stains out of Wozs kitchen tile #ShadesOfBlue,0
@JLo,4/1/16 2:11,@RyanSeacrest,RT @EGTisme: Getting ready to tweet and eat finale!  Get  ready shadey lovers! #ShadesOfBlue @JLo @RyanSeacrest @dreadematteo https://t.co/,1
@JLo,4/1/16 2:07,@RyanSeacrest,Thanks! @RyanSeacrest for being the FINALE party hype man!! #ShadesOfBlue https://t.co/m4w5hi9XZe,1
@JLo,4/1/16 2:05,@RyanSeacrest,RT @RyanSeacrest: one last lie? Hope so because Im starting to lose track over here #ShadesOfBlue,0
@JLo,3/26/16 1:43,@RyanSeacrest,"RT @RyanSeacrest: shoutout to my buddy Wyatt for helping out with hosting @AmericanIdol. He's rocking some @seacreststyle. #IdolLove
https:",0
@JLo,3/25/16 2:04,@RyanSeacrest,RT @RyanSeacrest: 3 minutes into tonights episode and everythings already a disaster. Gotta love #ShadesOfBlue,1
@JLo,3/18/16 2:56,@RyanSeacrest,RT @EGTisme: It's going down now!  The big heist! @JLo @dreadematteo @RyanSeacrest #ShadesOfBlue,-1
@JLo,3/16/16 21:42,@KimKardashian,Soooo Sweet!!  Thank you @KimKardashian :) https://t.co/NoERozbD7a,1
@JLo,3/16/16 17:53,@RyanSeacrest,RT @EGTisme: Next three episodes are OFF THE CHARTS  Cannot wait for you  to see  them! @jlo @RyanSeacrest #shadesofblue https://t.co/4fJOe,0
@JLo,3/16/16 17:53,@RyanSeacrest,RT @EGTisme: Shades of truth #ShadesOfBlue @JLo @sarahmjeffery3 @RyanSeacrest @dreadematteo @GinoPesi_Mist @Warren_Kole https://t.co/lTprQ3,0
@JLo,3/11/16 3:52,@RyanSeacrest,RT @RyanSeacrest: starting to get some Darth Vader vibes from Miguel here... #ShadesOfBlue,0
@JLo,3/11/16 3:51,@RyanSeacrest,RT @EGTisme: Daddy's home! @sarahmjeffery3 #ShadesOfBlue @JLo @RyanSeacrest,0
@JLo,3/11/16 3:03,@RyanSeacrest,RT @RyanSeacrest: Woz and Donny are the complete opposite of relationship goals #ShadesOfBlue,1
@JLo,3/4/16 6:02,@RyanSeacrest,RT @RyanSeacrest: .@JLo gonna be starting a trend with this #ShadesOfBlue spy necklace. Next year theyll be on the #ERedCarpet,0
@JLo,3/4/16 6:01,@RyanSeacrest,RT @RyanSeacrest: .@JLo always comes thru with the snacks and drinks. Shes an excellent hostess #ShadesOfBlue,1
@JLo,3/4/16 3:09,@RyanSeacrest,RT @RyanSeacrest: already feeling blue watching #ShadesOfBlue. RIP Sap,0
@JLo,3/4/16 1:36,@ddlovato,@ddlovato is CONFIDENT and rocks it with the #IdolTop10 and then is simply stunning singing Stone Cold #DemiOnIdol,1
@JLo,3/2/16 13:36,@RyanSeacrest,RT @RyanSeacrest: Im just glad you didnt kill me off https://t.co/t1hHtqW3jX,1
@JLo,2/26/16 3:41,@RyanSeacrest,RT @EGTisme: The only thing I know about BAD LUCK is that it got to be OVERCOME! @rayliotta @jlo @DayoOkeniyi @dreadematteo @RyanSeacrest #,-1
@JLo,2/26/16 3:20,@RyanSeacrest,"RT @RyanSeacrest: listen to Woz, Cristina. @JLo always know best... Trust me #ShadesOfBlue",1
@JLo,2/26/16 3:08,@RyanSeacrest,RT @RyanSeacrest: hard not to cry watching @JLo cry,-1
@JLo,2/19/16 3:31,@RyanSeacrest,RT @RyanSeacrest: anyone else feel like Harlee and Woz are the mom &amp; dad of the squad? #ShadesOfBlue,0
@JLo,2/19/16 2:45,@RyanSeacrest,RT @EGTisme: .@summer0001 @JLo @rayliotta @Warren_Kole @dreadematteo @SantinoFontana @RyanSeacrest is the shadiest! #ShadesOfBlue,0
@JLo,2/19/16 2:19,@jimmyfallon,.@JLozAmayziin @jimmyfallon Amazing! #ASKJLO #ShadesOfBlue,1
@JLo,2/18/16 20:58,@jimmyfallon,RT @Variety: .@JLo and @jimmyfallon complain about parents on Snapchat in 'Ew' sketch https://t.co/IeKJ96kYhe via @VarietyLatino https://t.,0
@JLo,2/18/16 6:12,@jimmyfallon,"RT @SairenKhay: @JLo @jimmyfallon almost fell on my seat when i saw u twerking. Lol. You made my night!!!  &amp; the shoulder shoulder, jump",1
@JLo,2/18/16 6:09,@jimmyfallon,RT @jessjlover: @JLo CAN'T WAIT TO SEE YOU MAMA! @jimmyfallon https://t.co/HuqLufdfhh,0
@JLo,2/17/16 23:01,@jimmyfallon,"RT @jimmyfallon: Tonight: Doing something fun w/@JLo, plus @SnoopDogg stops by and music from @ZAYNmalik! Don't miss! #ZAYNOnFallon #Fallon",1
@JLo,2/17/16 22:20,@jimmyfallon,Look who I'm hanging out with in LA! Don't miss it TONIGHT! @jimmyfallon https://t.co/X2reouHFge,0
@JLo,2/12/16 4:02,@RyanSeacrest,RT @RyanSeacrest: that last look from Woz. Not gonna sleep well tonight @rayliotta #shadesofblue,0
@JLo,2/12/16 2:13,@RyanSeacrest,Oh HEY @RyanSeacrest thanks for reminder!!! @EGTisme #ShadesOfBlue https://t.co/jpT5LiecOI,1
@JLo,2/12/16 2:07,@RyanSeacrest,.@RyanSeacrest  #ShadesOfBlue #ASKJLO,0
@JLo,2/12/16 0:13,@RyanSeacrest,RT @RyanSeacrest: ur definitely gonna wanna watch #shadesofblue tonight. Lets just say Ive been keeping the end a secret for 4 months,-1
@JLo,2/11/16 22:21,@RyanSeacrest,.@RyanSeacrest always #ShadesOfBlue #ASKJLO,0
@JLo,2/11/16 22:21,@RyanSeacrest,RT @RyanSeacrest: got room on the couch for one more? https://t.co/4EC4x0MRMB,1
@JLo,2/10/16 22:30,@RyanSeacrest,RT @EGTisme: VARIETY is the spice of life.  And Woz is definitely spicy! @rayliotta @jlo @RyanSeacrest @nbcshadesofblue  https://t.co/gD9C6,0
@JLo,2/5/16 3:37,@RyanSeacrest,RT @RyanSeacrest: foreshadowing real life when @JLos coconuts start dating :P #shadesofblue,1
@JLo,2/5/16 3:12,@RyanSeacrest,RT @RyanSeacrest: stahl always creepin and peeping #shadesofblue,0
@JLo,2/4/16 1:17,@RyanSeacrest,RT @RyanSeacrest: serving up more #hollywoodweek tonight along with @JLos new snack of the day https://t.co/3eo4VNA2HO,1
@JLo,1/29/16 3:21,@RyanSeacrest,RT @RyanSeacrest: #lomansfeelings always getting people in trouble #shadesofblue ALWAYS,-1
@JLo,1/29/16 3:03,@RyanSeacrest,RT @RyanSeacrest: lets get shady #shadesofblue,-1
@JLo,1/28/16 18:10,@justinbieber,RT @OnAirWithRyan: I was dancing with @JLos mom and then @justinbieber at one point...I was trying to learn some tips for #PitchPerfect3,0
@JLo,1/27/16 22:58,@RyanSeacrest,RT @nbcshadesofblue: .@Jlo talks to @RyanSeacrest about just how crazy #ShadesofBlue gets this season. https://t.co/LeeGXJVvB7,-1
@JLo,1/22/16 3:03,@RyanSeacrest,"RT @RyanSeacrest: ok pull it together, its time for #shadesofblue on nbc",1
@JLo,1/21/16 21:40,@justinbieber,RT @DayoOkeniyi: Backstage after @jlo show with that Ace @justinbieber MAJOR  #AlliHave #LasVegas https://t.co/vLc80Zm63l,1
@JLo,1/21/16 21:00,@justinbieber,RT @justinbieber: Thank you @JLo for having me at opening night. Incredible show. Thanks and congrats,1
@JLo,1/21/16 21:00,@JustinBieber,"RT @usatodaylife: .@JLo's Vegas concert was so turnt that even @JustinBieber was blown away
 https://t.co/fPux6U5mTp https://t.co/WDHPJeWNsD",0
@JLo,1/20/16 22:17,@TheEllenShow,RT @HereIsGina: From #JaneTheVirgin to the @TheEllenShow then jumping on a plane to see @JLo rock it! I'm going to say it's a pretty good W,1
@JLo,1/15/16 20:44,@RyanSeacrest,RT @WannaBeLikeJLo: @JLo @KeithUrban @HarryConnickJR &amp; @RyanSeacrest on TCA  #AmericanIdol https://t.co/THM2LAlSWz,0
@JLo,1/15/16 20:42,@RyanSeacrest,"RT @AmericanIdol: ""This season is about celebration."" #Idol #FOXTCA @JLo @KeithUrban @RyanSeacrest @HarryConnickJR",0
@JLo,1/15/16 3:04,@RyanSeacrest,"RT @RyanSeacrest: ok time for @JLo on #ShadesofBlue, NBC were coming over!!",1
@JLo,1/11/16 18:16,@ladygaga,The girls and the globe!!! Congrats @ladygaga #CAA #AfterParty #GoldenGlobes https://t.co/ip7Ht5D2hZ,0
@JLo,1/11/16 0:38,@RyanSeacrest,RT @iHeartRadio: Two of our faves getting ready for the #GoldenGlobes @RyanSeacrest @JLo https://t.co/3bCPCj8MKL,1
@JLo,1/8/16 6:03,@ddlovato,RT @ddlovato: Real talk though..... I'm not just saying this because I love her @Jlo but #ShadesOfBlue is the shit.. Totally my kind of show,1
@JLo,1/8/16 3:58,@RyanSeacrest,RT @RyanSeacrest: this is what happens when u get to a @JLo viewing party late #shadesofhungry https://t.co/FlEJVEDgjN,-1
@JLo,1/8/16 3:18,@RyanSeacrest,RT @EGTisme: #ShadesOfBlue @JLo @RyanSeacrest American idol loves shades https://t.co/RzrCck3Qll,0
@NICKIMINAJ,11/21/16 4:15,@ArianaGrande,"RT @AMAs: An incredible year for an amazing artist! Congrats on your 2016 #AMAs Artist of the Year win, @ArianaGrande!  https://t.co/yaRIG",1
@NICKIMINAJ,11/3/16 15:08,@ArianaGrande,RT @AMAs:    @ArianaGrande and @NICKIMINAJ are PERFORMING 'Side to Side' at the #AMAs! LIVE 11/20 on ABC.    https://t.co/YBdcnONVC2,1
@NICKIMINAJ,9/9/16 6:10,@ArianaGrande, @ArianaGrande  https://t.co/KjjFcAk32P,0
@NICKIMINAJ,9/6/16 18:20,@ArianaGrande,RT @NickiWorldNews: 40+ million views! Watch the #SideToSide music video by @NICKIMINAJ and @ArianaGrande now. https://t.co/5tKo3R7uE6 http,0
@NICKIMINAJ,8/31/16 16:41,@ArianaGrande,"RT @Samuelminajj: ""Side to Side"" by @ArianaGrande and @NICKIMINAJ iTunes: https://t.co/bVslOv0Bbz 
VEVO: https://t.co/NRilo7XzhJ #Side2Side",0
@NICKIMINAJ,8/30/16 3:38,@ArianaGrande,"RT @TemptedByMINAJ: ""Side to Side"" by @ArianaGrande (feat. @NICKIMINAJ)
iTunes: https://t.co/KOhBRzxMkT 
VEVO: https://t.co/I0G6Gq0R2G htt",0
@NICKIMINAJ,8/30/16 3:34,@ArianaGrande,"RT @Vevo: We'd like to sign up for @ArianaGrande's spin class! Here's ""Side to Side"" ft. @NICKIMINAJ https://t.co/OaDbMM57LB https://t.co/N",0
@NICKIMINAJ,8/24/16 16:58,@ArianaGrande,RT @ArianaGrande: #SideToSide video ft. @nickiminaj will premier this Sunday night on https://t.co/APg4fucDmp @guess / @vevo   https://t.,0
@NICKIMINAJ,5/14/16 22:14,@ArianaGrande,"RT @NickiBad_AssSon: Me After , Listening To #SidetoSide The Slayage Was Real I Can't @NICKIMINAJ @ArianaGrande https://t.co/KsL2We1LAw",1
@NICKIMINAJ,5/14/16 22:14,@ArianaGrande,"Now having said that, I'm free to discuss the greatness of #Side2Side  ~ @ArianaGrande never disappoints me when we feature together. ",1
@NICKIMINAJ,1/14/16 6:29,@Adele,"RT @MinajShield: She even does Nicki's hand thing 
@Adele welcome to Team Minaj  https://t.co/cMOazqAKVG",1
